album,main_artist_name,release_date,album_popularity,track_number,track_name,disc_number,uri,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_popularity,explicit
Live Friday The 13th,Maroon 5,2007-01-01,38,6,Wasted Years - Live,1,spotify:track:3uc8EaDOksuNPOrSCwuu2W,323480.0,9.0,0.0,4.0,0.0191,0.271,0.881,0.0,0.991,-6.682,0.0501,152.043,0.438,19,False
Live Friday The 13th,Maroon 5,2007-01-01,38,7,Secret/Ain't No Sunshine - Live,1,spotify:track:0cCYNg9N6BFtJxVF0FB0o5,431627.0,5.0,1.0,4.0,0.0306,0.39,0.687,0.00119,0.965,-8.226,0.0319,83.606,0.192,21,False
Live Friday The 13th,Maroon 5,2007-01-01,38,8,Not Coming Home - Live,1,spotify:track:2MTCwBeOpNa3ww6PFUb0kq,268280.0,1.0,0.0,4.0,0.0631,0.522,0.953,1.08e-06,0.981,-5.999,0.112,120.994,0.361,19,False
Live Friday The 13th,Maroon 5,2007-01-01,38,9,This Love - Live,1,spotify:track:0lRm2146tAYFre5X1oIwN8,314187.0,0.0,1.0,4.0,0.0333,0.417,0.977,0.0,0.945,-5.675,0.117,95.165,0.286,28,False
Live Friday The 13th,Maroon 5,2007-01-01,38,10,Must Get Out - Live,1,spotify:track:2kYvXQ6GPDBINWJLiOaOiC,248720.0,7.0,1.0,4.0,0.0036,0.483,0.883,0.0,0.942,-5.752,0.0327,98.001,0.394,20,False
Live Friday The 13th,Maroon 5,2007-01-01,38,11,Sunday Morning - Live,1,spotify:track:2GRpb2NAI2vn8qwLa3oxd8,397520.0,0.0,1.0,4.0,0.0175,0.346,0.927,1.18e-05,0.932,-6.188,0.0957,85.886,0.291,26,False
Live Friday The 13th,Maroon 5,2007-01-01,38,12,Sweetest Goodbye - Live,1,spotify:track:2pBttYLLbR8W2xgAPOZIUS,578667.0,3.0,0.0,4.0,0.00401,0.218,0.954,0.00138,0.989,-6.598,0.0817,83.075,0.227,22,False
Live Friday The 13th,Maroon 5,2007-01-01,38,13,Hello - Live,1,spotify:track:1vpT2nIDyx9MV6P4TfvwMq,232240.0,9.0,0.0,4.0,3.21e-05,0.185,0.984,0.00402,1.0,-4.638,0.0977,108.552,0.169,18,False
Live Friday The 13th,Maroon 5,2007-01-01,38,14,She Will Be Loved - Live,1,spotify:track:4CbFaTmshnLTEKYS2v3t2L,379013.0,2.0,1.0,4.0,0.0353,0.226,0.87,0.0,0.397,-6.907,0.0512,201.099,0.481,34,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,1,Makes Me Wonder - Take40.com Live Lounge,1,spotify:track:2qvPlxrmwpiYRWuoQBGuit,247253.0,0.0,1.0,4.0,0.00982,0.717,0.584,0.0,0.957,-7.849,0.0411,115.157,0.736,2,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,2,Harder To Breathe - Take40.com Live Lounge,1,spotify:track:219d8huHJpb0POkdy9S8oA,187480.0,11.0,1.0,4.0,0.0171,0.518,0.643,0.0,0.878,-9.002,0.0456,76.078,0.784,2,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,3,Wake Up Call - Take40.com Live Lounge,1,spotify:track:2GorcdgolWg1BNnBAluHhV,226680.0,10.0,0.0,4.0,0.00685,0.679,0.656,0.0,0.749,-9.127,0.0458,81.972,0.82,1,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,4,Sunday Morning - Take40.com Live Lounge,1,spotify:track:3SuYTgCqPwIQrlSKwgxxlK,296867.0,0.0,1.0,4.0,0.0329,0.541,0.496,6e-06,0.232,-10.115,0.0504,87.039,0.3,3,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,5,She Will Be Loved - Take40.com Live Lounge,1,spotify:track:7GfV07bCB7l6VebX9VFM6O,255413.0,11.0,0.0,4.0,0.00233,0.588,0.469,0.000117,0.105,-9.661,0.0288,102.731,0.558,3,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,6,This Love - Take40.com Live Lounge,1,spotify:track:4SwiyTbRg7MwC890qzKKp6,245440.0,1.0,1.0,4.0,0.00669,0.536,0.597,0.0,0.7,-9.126,0.0346,96.322,0.671,2,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,7,Interview Part 1 - Take40.com Live Lounge,1,spotify:track:2x9F7r1XYeQqRqiVJBtM7q,25787.0,8.0,1.0,4.0,0.88,0.569,0.614,0.0,0.403,-15.866,0.923,133.729,0.715,0,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,8,Interview Part 2 - Take40.com Live Lounge,1,spotify:track:2EfacquyGxFYf1Z3FMI0Lu,16773.0,0.0,1.0,4.0,0.764,0.651,0.588,8.23e-06,0.542,-14.9,0.883,87.625,0.758,0,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,9,Interview Part 3 - Take40.com Live Lounge,1,spotify:track:5UsMi6yvE3GyGNGmnSLTx2,24693.0,11.0,0.0,4.0,0.897,0.692,0.48,0.0,0.373,-12.62,0.561,102.273,0.495,0,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,10,Interview Part 4 - Take40.com Live Lounge,1,spotify:track:7DS5jEvZ8zSk83WXb3ZGR3,14920.0,7.0,1.0,0.0,0.576,0.0,0.496,0.0,0.35,-13.603,0.0,0.0,0.0,0,False
Take40.com Live Lounge Performance (Telstra Bigpond Exclusive),Maroon 5,2007-01-01,6,11,Interview Part 5 - Take40.com Live Lounge,1,spotify:track:1mBxsIXrnIBwTgH97O22NN,21933.0,5.0,1.0,4.0,0.787,0.601,0.241,0.0,0.591,-18.141,0.446,47.74,0.792,0,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,1,If I Never See Your Face Again,1,spotify:track:4xSjIgsYgd36OAK4QZ55Pr,201000.0,1.0,1.0,4.0,0.017,0.745,0.867,0.0,0.281,-2.446,0.0374,106.006,0.936,49,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,2,Makes Me Wonder,1,spotify:track:1lHXlGlve5Zx8tXLhyjDwM,211080.0,7.0,1.0,4.0,0.00485,0.803,0.851,0.000358,0.0577,-2.429,0.0357,113.996,0.881,58,True
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,3,Little Of Your Time,1,spotify:track:3UuylZ8AmrOT4OfjGofTCN,137067.0,6.0,0.0,4.0,0.0658,0.686,0.963,0.0,0.104,-2.532,0.0801,143.931,0.965,37,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,4,Wake Up Call,1,spotify:track:1zqllQUMCgMaInr0CzFVll,201307.0,4.0,0.0,4.0,0.0302,0.632,0.949,0.0,0.0871,-2.671,0.0593,164.118,0.969,54,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,5,Won't Go Home Without You,1,spotify:track:0tuyEYTaqLxE41yGHSsXjy,231173.0,3.0,1.0,4.0,0.0149,0.737,0.615,0.0,0.102,-3.76,0.0317,110.023,0.41,60,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,6,Nothing Lasts Forever,1,spotify:track:6zaKzSQwWtxqAvBvoubEWo,187920.0,4.0,0.0,4.0,0.345,0.595,0.764,0.0,0.0855,-4.631,0.0304,95.959,0.558,41,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,7,Can't Stop,1,spotify:track:6ZXRfraYr0sKNd9TKW5XQx,152813.0,4.0,0.0,4.0,0.0167,0.61,0.931,0.0,0.0585,-1.872,0.0633,154.874,0.971,41,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,8,Goodnight Goodnight,1,spotify:track:0Bw6iiL5mYvq5I8VCaspqG,243307.0,2.0,1.0,4.0,0.0358,0.587,0.701,0.0,0.183,-3.77,0.0258,94.981,0.273,46,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,9,Not Falling Apart,1,spotify:track:6RFxg84B3wA2zUs9RrVOTZ,243627.0,7.0,1.0,4.0,0.00788,0.758,0.714,1.34e-06,0.0636,-5.027,0.0382,119.971,0.403,37,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,10,Kiwi,1,spotify:track:2QAcGZOKjrQW0UL1YxO3Aa,214547.0,4.0,0.0,4.0,0.0384,0.74,0.874,0.00634,0.901,-4.47,0.0992,141.984,0.709,33,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,11,Better That We Break,1,spotify:track:1EQoBUXD7EApSye8jmJTTg,186307.0,0.0,1.0,4.0,0.314,0.52,0.613,0.0,0.13,-3.238,0.0268,79.914,0.383,37,False
It Won't Be Soon Before Long.,Maroon 5,2007-01-01,63,12,Back At Your Door,1,spotify:track:1UvGv4XWZrVDrxbGKJfA0p,226827.0,3.0,1.0,3.0,0.0196,0.647,0.624,0.0,0.224,-3.415,0.0263,111.994,0.315,36,False
It Won't Be Soon Before Long,Maroon 5,2007,55,1,If I Never See Your Face Again,1,spotify:track:1pEJEfDtMKDui6gxYcCVRV,201000.0,1.0,1.0,4.0,0.0172,0.745,0.867,0.0,0.265,-2.452,0.0376,106.007,0.929,32,False
It Won't Be Soon Before Long,Maroon 5,2007,55,2,Makes Me Wonder,1,spotify:track:0UWGKR6b4nJCvK7Q1yjgjh,211080.0,7.0,1.0,4.0,0.00501,0.805,0.852,0.000343,0.0599,-2.431,0.0363,113.999,0.881,40,True
It Won't Be Soon Before Long,Maroon 5,2007,55,3,Little Of Your Time,1,spotify:track:2UW5VbD4BZ5vTeSYIAlybb,137067.0,6.0,0.0,4.0,0.0689,0.686,0.965,0.0,0.107,-2.532,0.0801,143.972,0.966,32,False
It Won't Be Soon Before Long,Maroon 5,2007,55,4,Wake Up Call,1,spotify:track:7nKOPOosPKm9M4KeTdmuMp,201307.0,4.0,0.0,4.0,0.0302,0.631,0.949,0.0,0.0882,-2.671,0.0591,164.118,0.969,55,False
It Won't Be Soon Before Long,Maroon 5,2007,55,5,Won't Go Home Without You,1,spotify:track:3KWavdcNkuCYvgJaRABYAD,231173.0,3.0,1.0,4.0,0.0146,0.738,0.614,0.0,0.102,-3.761,0.0318,110.025,0.434,40,False
It Won't Be Soon Before Long,Maroon 5,2007,55,6,Nothing Lasts Forever,1,spotify:track:0drD0iwcEeqdWT7VlSW9k8,187920.0,4.0,0.0,4.0,0.342,0.595,0.763,0.0,0.0853,-4.631,0.0304,95.966,0.555,31,False
It Won't Be Soon Before Long,Maroon 5,2007,55,7,Can't Stop,1,spotify:track:0OjPoyoamW0563zmsyd9Hw,152800.0,4.0,0.0,4.0,0.0165,0.61,0.93,0.0,0.0585,-1.872,0.0633,154.862,0.971,42,False
It Won't Be Soon Before Long,Maroon 5,2007,55,8,Goodnight Goodnight,1,spotify:track:3jrn4Z92SIIgb5IAFTPtLn,243320.0,2.0,1.0,4.0,0.0335,0.451,0.675,0.0,0.181,-3.766,0.0284,189.984,0.235,32,False
It Won't Be Soon Before Long,Maroon 5,2007,55,9,Not Falling Apart,1,spotify:track:7bwV3JL7csPgt5t9KqasT3,243627.0,7.0,1.0,4.0,0.00744,0.757,0.711,1.08e-06,0.0635,-5.023,0.038,119.974,0.41,29,False
It Won't Be Soon Before Long,Maroon 5,2007,55,10,Kiwi,1,spotify:track:2WPNbFDPM6PxYuqxe1iN75,214547.0,9.0,0.0,4.0,0.039,0.742,0.875,0.00677,0.901,-4.47,0.0986,141.982,0.708,30,False
It Won't Be Soon Before Long,Maroon 5,2007,55,11,Better That We Break,1,spotify:track:09yV97mNIA3w2Lnjpxbhmt,186307.0,0.0,1.0,4.0,0.324,0.477,0.613,0.0,0.129,-3.238,0.0279,159.811,0.381,28,False
It Won't Be Soon Before Long,Maroon 5,2007,55,12,Back At Your Door,1,spotify:track:5SjKGNJ32PYU3CwH18s6mb,226813.0,3.0,1.0,3.0,0.0184,0.648,0.62,0.0,0.225,-3.415,0.0263,111.996,0.315,35,False
It Won't Be Soon Before Long,Maroon 5,2007,55,13,Until You're Over Me - Non-LP Version,1,spotify:track:1YAuECqcuRYczHlhlUQz8W,195747.0,5.0,1.0,4.0,0.0289,0.81,0.816,0.0,0.0698,-2.802,0.0588,139.997,0.911,34,False
It Won't Be Soon Before Long,Maroon 5,2007,55,14,Infatuation,1,spotify:track:5nQZ4hQPlcPRwm6QgjPkQX,266013.0,4.0,1.0,4.0,0.143,0.712,0.558,0.0,0.0591,-3.852,0.0323,144.03,0.515,35,False
It Won't Be Soon Before Long,Maroon 5,2007,55,15,If I Never See Your Face Again,1,spotify:track:5u7ZI6ieAZZBqHMbcSw979,198787.0,6.0,1.0,4.0,0.00433,0.772,0.801,1.53e-06,0.105,-3.062,0.0363,106.008,0.9,33,False
It Won't Be Soon Before Long,Maroon 5,2007,55,16,Wake Up Call - Mark Ronson Remix,1,spotify:track:4Q36omJXoeMD8LnnoOXOu7,193347.0,11.0,0.0,4.0,0.0771,0.583,0.933,0.0,0.0754,-1.47,0.132,89.227,0.825,25,False
It Won't Be Soon Before Long,Maroon 5,2007,55,17,Story - Non-LP Version,1,spotify:track:4YDQostOgkORTiJ1zbuNMr,270853.0,0.0,1.0,4.0,0.00193,0.468,0.814,0.0,0.343,-3.773,0.0334,119.994,0.425,25,False
It Won't Be Soon Before Long,Maroon 5,2007,55,18,Losing My Mind - Non-LP Version,1,spotify:track:6paqFmWtl8FY5G0wfeIzjd,200800.0,10.0,1.0,4.0,0.0345,0.489,0.77,0.0,0.104,-2.974,0.0399,167.924,0.358,34,False
It Won't Be Soon Before Long,Maroon 5,2007,55,19,Miss You Love You - Non LP Version,1,spotify:track:7dHuiDJMd62VoPW14FJjVB,190347.0,11.0,0.0,4.0,0.0373,0.463,0.658,0.0,0.047,-4.228,0.125,83.914,0.868,23,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,1,If I Never See Your Face Again,1,spotify:track:5L1B4PfjpyeAYUyOgiq9eQ,201000.0,1.0,1.0,4.0,0.017,0.745,0.867,0.0,0.281,-2.446,0.0374,106.006,0.936,25,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,2,Makes Me Wonder,1,spotify:track:1KIkQkQtGzrv5PFNNAXfwY,211080.0,7.0,1.0,4.0,0.00485,0.803,0.851,0.000358,0.0577,-2.429,0.0357,113.996,0.881,31,True
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,3,Little Of Your Time,1,spotify:track:64GVkyQ7yAr0WocanA4lg7,137067.0,6.0,0.0,4.0,0.0658,0.686,0.963,0.0,0.104,-2.532,0.0801,143.931,0.965,20,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,4,Wake Up Call,1,spotify:track:1ZBlhRrfpuIpBu4R5ml7oL,201307.0,4.0,0.0,4.0,0.0302,0.632,0.949,0.0,0.0871,-2.671,0.0593,164.118,0.969,27,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,5,Won't Go Home Without You,1,spotify:track:5n6xcZcHCSpAC2VHJKL3az,231173.0,3.0,1.0,4.0,0.0149,0.737,0.615,0.0,0.102,-3.76,0.0317,110.023,0.41,39,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,6,Nothing Lasts Forever,1,spotify:track:3yLr56klPeVdRFRSThUbqo,187920.0,4.0,0.0,4.0,0.345,0.595,0.764,0.0,0.0855,-4.631,0.0304,95.959,0.558,28,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,7,Can't Stop,1,spotify:track:0zF89WgKV6tC2PShUu7MFQ,152800.0,4.0,0.0,4.0,0.0167,0.61,0.931,0.0,0.0585,-1.872,0.0633,154.874,0.971,20,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,8,Goodnight Goodnight,1,spotify:track:7qTLRFfB2KGnM0ypoQNYYs,243320.0,2.0,1.0,4.0,0.033,0.587,0.677,0.0,0.18,-3.765,0.0256,94.988,0.239,27,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,9,Not Falling Apart,1,spotify:track:1Jbnep9UP9swwo01h02UZ5,243627.0,7.0,1.0,4.0,0.00788,0.758,0.714,1.34e-06,0.0636,-5.027,0.0382,119.971,0.403,20,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,10,Kiwi,1,spotify:track:61xBZzKTtNSYK29NAVVttg,214547.0,4.0,0.0,4.0,0.0384,0.74,0.874,0.00634,0.901,-4.47,0.0992,141.984,0.709,17,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,11,Better That We Break,1,spotify:track:7njcuQTUExivweyTv9fQc8,186307.0,0.0,1.0,4.0,0.314,0.52,0.613,0.0,0.13,-3.238,0.0268,79.914,0.383,26,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,12,Back At Your Door,1,spotify:track:6U8Oad01XDrOWI2BMvlh5V,226827.0,3.0,1.0,3.0,0.0196,0.647,0.624,0.0,0.224,-3.415,0.0263,111.994,0.315,20,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,13,Until You're Over Me - Non-LP Version,1,spotify:track:1UWzM1ekpDhQlPQ1yyMgwm,195307.0,5.0,1.0,4.0,0.0274,0.811,0.813,0.0,0.0702,-2.788,0.0601,139.951,0.897,17,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,14,Infatuation,1,spotify:track:3mYQkjPJQjY7dAMyhh48Zq,265413.0,4.0,1.0,4.0,0.141,0.721,0.555,0.0,0.0716,-3.833,0.0324,144.014,0.541,20,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,15,Losing My Mind - Non-LP Version,1,spotify:track:6BnPy6mHpNTpg0moowYbxy,201267.0,10.0,1.0,4.0,0.0275,0.495,0.769,0.0,0.112,-3.005,0.0379,167.952,0.369,16,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,16,Wake Up Call - Mark Ronson Remix,1,spotify:track:7f5Kc5ddTWHiMxeiQOaGbP,191933.0,11.0,0.0,4.0,0.0969,0.474,0.897,0.0,0.0694,-3.521,0.209,177.96,0.889,16,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,17,The Way I Was - Non-LP Version,1,spotify:track:0d2nlVKOipwBVUtUJZOTNc,259147.0,11.0,1.0,4.0,0.0124,0.541,0.91,0.0,0.346,-2.902,0.032,120.038,0.489,18,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,18,Story - Non-LP Version,1,spotify:track:1NiZM2Xvxfk99hiUsao43Y,269573.0,0.0,1.0,4.0,0.00186,0.47,0.818,0.0,0.205,-3.691,0.033,119.983,0.399,19,False
It Won't Be Soon Before Long (International Limited Deluxe Version),Maroon 5,2007,42,19,Won't Go Home Without You - Acoustic Version,1,spotify:track:42GZXjBcfZXWrxHPYDXkVy,246307.0,3.0,1.0,4.0,0.928,0.617,0.292,9.82e-06,0.0877,-11.111,0.0286,106.121,0.302,33,False
1.22.03 Acoustic,Maroon 5,2004,68,1,This Love - Acoustic,1,spotify:track:3d7pK1CqZaj5xbIGPy85rD,255293.0,10.0,0.0,4.0,0.503,0.649,0.621,1.23e-05,0.379,-8.959,0.0559,91.25,0.674,52,False
1.22.03 Acoustic,Maroon 5,2004,68,2,Sunday Morning - Acoustic,1,spotify:track:3bXhtg6H8lOMWaLZttQF6F,254853.0,7.0,1.0,4.0,0.57,0.55,0.667,0.0,0.705,-8.613,0.0776,82.767,0.763,62,False
1.22.03 Acoustic,Maroon 5,2004,68,3,She Will Be Loved - Acoustic,1,spotify:track:2sLS4tVaEoMYrNS67PVz0V,276787.0,11.0,0.0,4.0,0.496,0.618,0.504,4.73e-06,0.698,-9.328,0.0319,98.12,0.58,70,False
1.22.03 Acoustic,Maroon 5,2004,68,4,Harder To Breathe - Acoustic,1,spotify:track:5Ay81Q9Ms1TxEpW4K2sEdF,189880.0,8.0,0.0,4.0,0.482,0.693,0.798,0.0,0.735,-7.809,0.195,146.468,0.955,54,False
1.22.03 Acoustic,Maroon 5,2004,68,5,The Sun - Acoustic,1,spotify:track:4UXIPGSBpaK4TXaWsY0bfY,318520.0,4.0,0.0,4.0,0.528,0.438,0.727,6.59e-05,0.575,-9.248,0.125,154.583,0.469,36,False
1.22.03 Acoustic,Maroon 5,2004,68,6,"If I Fell - Acoustic / Live At The Hit Factory, NYC / 2003",1,spotify:track:3lAqHOGFBABytXxiPpDm6e,203307.0,6.0,0.0,4.0,0.919,0.508,0.125,0.0,0.708,-16.55,0.0364,81.3,0.192,38,False
1.22.03 Acoustic,Maroon 5,2004,68,7,"Highway To Hell - Acoustic - Live From Hamburg, Germany",1,spotify:track:2h7AMLucO47xzRTxdFzK7U,269693.0,7.0,1.0,4.0,0.0265,0.493,0.878,0.00134,0.924,-6.966,0.0761,121.88,0.451,31,False
Songs About Jane,Maroon 5,2002-06-25,74,1,Harder To Breathe,1,spotify:track:2RjpDxBii8EvC6p6wxwCSz,173693.0,1.0,0.0,4.0,0.0506,0.662,0.908,0.0,0.0508,-4.764,0.0449,149.941,0.967,55,True
Songs About Jane,Maroon 5,2002-06-25,74,2,This Love,1,spotify:track:6YgV0EF8xJMZz0Zm6BTaT4,206200.0,5.0,0.0,4.0,0.0525,0.712,0.862,0.0,0.093,-4.612,0.0378,95.051,0.809,68,False
Songs About Jane,Maroon 5,2002-06-25,74,3,Shiver,1,spotify:track:3T35D5r5tkO6c1KzZ0HCBr,179773.0,0.0,1.0,4.0,0.0421,0.625,0.925,0.0,0.865,-4.435,0.342,172.017,0.515,46,False
Songs About Jane,Maroon 5,2002-06-25,74,4,She Will Be Loved,1,spotify:track:7sapKrjDij2fpDVj0GxP66,257133.0,0.0,0.0,4.0,0.0596,0.706,0.713,0.0,0.132,-5.512,0.0301,102.037,0.544,73,False
Songs About Jane,Maroon 5,2002-06-25,74,5,Tangled,1,spotify:track:07oRM1c6VtzDpxjTn8w6Hm,198200.0,9.0,0.0,4.0,0.0313,0.626,0.8,0.0,0.0587,-5.085,0.0611,145.839,0.737,46,False
Songs About Jane,Maroon 5,2002-06-25,74,6,The Sun,1,spotify:track:6cX1zmXxkfhSvHW82U5CW6,251693.0,7.0,1.0,4.0,0.0492,0.446,0.728,0.0,0.0316,-5.663,0.0463,79.648,0.562,47,False
Songs About Jane,Maroon 5,2002-06-25,74,7,Must Get Out,1,spotify:track:7xlIrLvCs7digqxVI3LKMM,239440.0,7.0,1.0,4.0,0.0549,0.749,0.531,0.0,0.237,-6.636,0.0324,97.022,0.317,46,False
Songs About Jane,Maroon 5,2002-06-25,74,8,Sunday Morning,1,spotify:track:1YI0uK36eupTmw9F8kHysr,244867.0,0.0,1.0,4.0,0.0745,0.607,0.76,0.0,0.0595,-5.229,0.0482,88.059,0.805,68,False
Songs About Jane,Maroon 5,2002-06-25,74,9,Secret,1,spotify:track:64i1dyG9Td5z5Q0TCG17Pb,295000.0,5.0,1.0,4.0,0.256,0.42,0.438,0.000117,0.0963,-8.402,0.051,87.986,0.149,50,False
Songs About Jane,Maroon 5,2002-06-25,74,10,Through With You,1,spotify:track:6DhtWg2DzPVEcBZoJ2CJh9,181573.0,10.0,0.0,4.0,0.0749,0.69,0.8,0.0,0.0848,-5.407,0.044,146.147,0.663,45,False
Songs About Jane,Maroon 5,2002-06-25,74,11,Not Coming Home,1,spotify:track:7sT621Iv8V6bMv6Z5B16PO,261227.0,1.0,0.0,4.0,0.135,0.668,0.925,4.55e-06,0.983,-5.204,0.0901,120.049,0.352,44,False
Songs About Jane,Maroon 5,2002-06-25,74,12,Sweetest Goodbye,1,spotify:track:44R3zk8n5b3g5fTEXCkwnW,270733.0,1.0,1.0,4.0,0.167,0.566,0.819,0.0,0.187,-5.951,0.104,164.004,0.708,47,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,1,Harder To Breathe,1,spotify:track:4V9JDRqKjN8F2HWdlEDxvI,173693.0,1.0,0.0,4.0,0.0506,0.662,0.908,0.0,0.0508,-4.764,0.0449,149.941,0.967,65,True
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,2,This Love,1,spotify:track:6ECp64rv50XVz93WvxXMGF,206200.0,5.0,0.0,4.0,0.0525,0.712,0.862,0.0,0.093,-4.612,0.0378,95.051,0.809,78,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,3,Shiver,1,spotify:track:6MvQ6mhfqeoxfhTydwYRRI,179773.0,0.0,1.0,4.0,0.0421,0.625,0.925,0.0,0.865,-4.435,0.342,172.017,0.515,48,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,4,She Will Be Loved - Radio Mix,1,spotify:track:4llK75pXNWZz6KAho2Gp16,259453.0,0.0,0.0,4.0,0.228,0.651,0.663,0.0,0.0994,-5.569,0.0281,102.0,0.465,80,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,5,Tangled,1,spotify:track:4c0Arzex2NVpiCePeB5rf5,198200.0,9.0,0.0,4.0,0.0348,0.63,0.798,0.0,0.0557,-5.075,0.0559,145.977,0.788,45,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,6,The Sun,1,spotify:track:16tn9LlieVLhbCmL2x2TRe,251693.0,7.0,1.0,4.0,0.0464,0.532,0.73,0.0,0.0323,-5.671,0.0414,79.989,0.558,46,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,7,Must Get Out,1,spotify:track:7BMFfYoeXMXMX2mVCy2NVz,239440.0,7.0,1.0,4.0,0.053,0.748,0.529,0.0,0.338,-6.641,0.0323,97.017,0.317,46,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,8,Sunday Morning,1,spotify:track:5qII2n90lVdPDcgXEEVHNy,244880.0,0.0,1.0,4.0,0.0913,0.608,0.768,0.0,0.0629,-5.227,0.0475,88.059,0.809,71,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,9,Secret,1,spotify:track:6QU5K23dgQ6kOca5INWOVB,295000.0,5.0,1.0,4.0,0.231,0.641,0.446,8.68e-05,0.106,-8.369,0.0391,88.04,0.15,49,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,10,Through With You,1,spotify:track:1ShkiUGko94e4BW5fEnxxw,181573.0,10.0,0.0,4.0,0.0715,0.691,0.795,0.0,0.0932,-5.38,0.0439,146.144,0.64,43,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,11,Not Coming Home,1,spotify:track:47GAwoC7QtBMVqrixfLVUo,261227.0,1.0,0.0,4.0,0.123,0.667,0.921,6.66e-06,0.982,-5.223,0.0909,120.04,0.378,45,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,12,Sweetest Goodbye,1,spotify:track:6b9NzxGrLgueouFOAr5Jw3,270747.0,3.0,0.0,4.0,0.15,0.557,0.819,0.0,0.185,-5.985,0.0983,163.986,0.721,43,False
Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,81,1,Harder To Breathe - Demo,2,spotify:track:03yLhZ200apRpQR47lb2fg,137680.0,6.0,0.0,4.0,0.0898,0.537,0.79,0.0,0.0914,-5.614,0.176,149.8,0.908,38,False
